 Title,Date,Duration,Exercise,"Superset id",Weight,Reps,Distance,Time,"Set Type"
Push,"2024-05-08 15:33:39",01:45:00,"Seated Shoulder Press",,10.000,10,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Seated Shoulder Press",,15.000,11,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Seated Shoulder Press",,15.000,9,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Incline Bench Press",,10.000,10,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Incline Bench Press",,15.000,11,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Incline Bench Press",,17.500,7,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Band Chest Fly ",,2.500,10,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Band Chest Fly ",,2.500,10,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Band Chest Fly ",,5.000,10,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Triceps Pushdown",,20.000,10,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Triceps Pushdown",,30.000,6,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Triceps Pushdown",,25.000,8,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Overhead Triceps Extension",,15.000,10,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Overhead Triceps Extension",,20.000,12,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Overhead Triceps Extension",,20.000,9,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Tricep Extension (Single Arm)",,2.500,10,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Tricep Extension (Single Arm)",,5.000,7,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Tricep Extension (Single Arm)",,5.000,8,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Lateral Raise",,2.500,15,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Lateral Raise",,2.500,13,0,0,NORMAL_SET
Push,"2024-05-08 15:33:39",01:45:00,"Lateral Raise",,2.500,15,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Pull up",,0.000,8,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Pull up",,0.000,7,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Cable Wide-Grip Lat Pulldown ",,22.680,10,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Cable Wide-Grip Lat Pulldown ",,31.751,10,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Cable Wide-Grip Lat Pulldown ",,36.287,9,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"seated row",,55.000,10,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"seated row",,75.000,10,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"seated row",,75.000,12,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Face Pull (Cable)",,35.000,10,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Face Pull (Cable)",,50.000,14,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Face Pull (Cable)",,50.000,11,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"EZ-bar Drag Bicep Curl",,5.000,10,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"EZ-bar Drag Bicep Curl",,6.250,11,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"EZ-bar Drag Bicep Curl",,6.250,9,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Dumbbell Incline Curl ",,5.000,10,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Dumbbell Incline Curl ",,7.500,7,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Dumbbell Incline Curl ",,7.500,7,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Seated Palms Up Wrist Curl",,10.000,10,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Seated Palms Up Wrist Curl",,15.000,12,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Seated Palms Up Wrist Curl",,15.000,11,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Seated Palms Down Wrist Curl",,3.000,10,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Seated Palms Down Wrist Curl",,5.000,14,0,0,NORMAL_SET
Pull,"2024-05-04 13:34:07",01:52:00,"Seated Palms Down Wrist Curl",,7.500,5,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Bench Press",,12.500,10,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Bench Press",,17.500,10,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Bench Press",,20.000,10,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Seated Shoulder Press",,10.000,10,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Seated Shoulder Press",,15.000,10,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Seated Shoulder Press",,15.000,8,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Incline Bench Press",,10.000,10,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Incline Bench Press",,15.000,10,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Incline Bench Press",,15.000,8,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Cable Crossover",,5.000,10,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Cable Crossover",,7.500,12,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Cable Crossover",,7.500,10,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Triceps Pushdown",,20.000,10,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Triceps Pushdown",,30.000,6,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Triceps Pushdown",,25.000,7,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Overhead Triceps Extension",,15.000,10,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Overhead Triceps Extension",,20.000,13,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Overhead Triceps Extension",,20.000,12,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Tricep Extension (Single Arm)",,5.000,7,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Tricep Extension (Single Arm)",,5.000,10,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Tricep Extension (Single Arm)",,5.000,14,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Lateral Raise",,2.500,15,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Lateral Raise",,2.500,18,0,0,NORMAL_SET
Push,"2024-05-01 15:50:21",01:23:00,"Lateral Raise",,2.500,15,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Pull up",,0.000,8,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Pull up",,0.000,6,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Cable Wide-Grip Lat Pulldown ",,22.680,10,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Cable Wide-Grip Lat Pulldown ",,31.751,10,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Cable Wide-Grip Lat Pulldown ",,31.751,9,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"seated row",,55.000,10,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"seated row",,75.000,10,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"seated row",,75.000,10,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Face Pull (Cable)",,35.000,10,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Face Pull (Cable)",,50.000,10,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Face Pull (Cable)",,50.000,14,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"EZ-bar Drag Bicep Curl",,5.000,10,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"EZ-bar Drag Bicep Curl",,5.000,13,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"EZ-bar Drag Bicep Curl",,6.250,6,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Dumbbell Incline Curl ",,5.000,10,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Dumbbell Incline Curl ",,7.500,7,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Dumbbell Incline Curl ",,7.500,5,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Seated Palms Up Wrist Curl",,10.000,10,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Seated Palms Up Wrist Curl",,15.000,9,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Seated Palms Up Wrist Curl",,15.000,10,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Seated Palms Down Wrist Curl",,3.000,10,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Seated Palms Down Wrist Curl",,5.000,14,0,0,NORMAL_SET
Pull,"2024-04-27 13:12:41",01:35:00,"Seated Palms Down Wrist Curl",,5.000,14,0,0,NORMAL_SET
Push,"2024-04-26 15:50:32",00:45:00,"Bench Press",,12.500,10,0,0,NORMAL_SET
Push,"2024-04-26 15:50:32",00:45:00,"Bench Press",,17.500,10,0,0,NORMAL_SET
Push,"2024-04-26 15:50:32",00:45:00,"Bench Press",,20.000,6,0,0,NORMAL_SET
Push,"2024-04-26 15:50:32",00:45:00,"Seated Shoulder Press",,10.000,10,0,0,NORMAL_SET
Push,"2024-04-26 15:50:32",00:45:00,"Seated Shoulder Press",,12.500,10,0,0,NORMAL_SET
Push,"2024-04-26 15:50:32",00:45:00,"Seated Shoulder Press",,15.000,10,0,0,NORMAL_SET
Push,"2024-04-26 15:50:32",00:45:00,"Incline Bench Press",,12.500,10,0,0,NORMAL_SET
Push,"2024-04-26 15:50:32",00:45:00,"Incline Bench Press",,15.000,13,0,0,NORMAL_SET
Push,"2024-04-26 15:50:32",00:45:00,"Triceps Pushdown",,20.000,10,0,0,NORMAL_SET
Push,"2024-04-26 15:50:32",00:45:00,"Lateral Raise",,2.500,18,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Pull up",,0.000,7,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Pull up",,0.000,5,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Cable Wide-Grip Lat Pulldown ",,22.680,10,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Cable Wide-Grip Lat Pulldown ",,31.751,9,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Cable Wide-Grip Lat Pulldown ",,31.751,10,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"seated row",,55.000,10,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"seated row",,75.000,10,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"seated row",,75.000,10,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Face Pull (Cable)",,35.000,10,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Face Pull (Cable)",,45.000,12,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Face Pull (Cable)",,50.000,10,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"EZ-bar Drag Bicep Curl",,3.750,10,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"EZ-bar Drag Bicep Curl",,5.000,11,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"EZ-bar Drag Bicep Curl",,5.000,13,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Dumbbell Incline Curl ",,5.000,10,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Dumbbell Incline Curl ",,7.500,8,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Dumbbell Incline Curl ",,7.500,6,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Seated Palms Up Wrist Curl",,10.000,10,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Seated Palms Up Wrist Curl",,12.500,15,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Seated Palms Up Wrist Curl",,15.000,9,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Seated Palms Down Wrist Curl",,3.000,10,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Seated Palms Down Wrist Curl",,5.000,14,0,0,NORMAL_SET
Pull,"2024-04-23 13:49:58",01:52:00,"Seated Palms Down Wrist Curl",,5.000,12,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Bench Press",,12.500,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Bench Press",,17.500,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Bench Press",,20.000,6,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Seated Shoulder Press",,10.000,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Seated Shoulder Press",,12.500,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Seated Shoulder Press",,15.000,6,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Incline Bench Press",,12.500,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Incline Bench Press",,15.000,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Incline Bench Press",,15.000,12,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Cable Crossover",,5.000,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Cable Crossover",,7.500,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Cable Crossover",,7.500,14,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Triceps Pushdown",,20.000,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Triceps Pushdown",,25.000,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Triceps Pushdown",,30.000,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Overhead Triceps Extension",,15.000,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Overhead Triceps Extension",,20.000,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Overhead Triceps Extension",,20.000,15,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Tricep Extension (Single Arm)",,5.000,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Tricep Extension (Single Arm)",,5.000,10,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Tricep Extension (Single Arm)",,5.000,14,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Lateral Raise",,2.500,15,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Lateral Raise",,2.500,15,0,0,NORMAL_SET
Push,"2024-04-20 03:41:16",01:45:00,"Lateral Raise",,5.000,3,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Pull up",,0.000,8,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Pull up",,0.000,4,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Cable Wide-Grip Lat Pulldown ",,22.680,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Cable Wide-Grip Lat Pulldown ",,31.751,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Cable Wide-Grip Lat Pulldown ",,31.751,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"seated row",,55.000,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"seated row",,75.000,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"seated row",,75.000,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Face Pull (Cable)",,35.000,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Face Pull (Cable)",,45.000,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Face Pull (Cable)",,45.000,12,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"EZ-bar Drag Bicep Curl",,3.750,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"EZ-bar Drag Bicep Curl",,5.000,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"EZ-bar Drag Bicep Curl",,5.000,12,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Dumbbell Incline Curl ",,5.000,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Dumbbell Incline Curl ",,7.500,5,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Dumbbell Incline Curl ",,7.500,6,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Seated Palms Up Wrist Curl",,10.000,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Seated Palms Up Wrist Curl",,12.500,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Seated Palms Up Wrist Curl",,12.500,15,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Seated Palms Down Wrist Curl",,3.000,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Seated Palms Down Wrist Curl",,5.000,10,0,0,NORMAL_SET
Pull,"2024-04-18 15:43:48",01:26:00,"Seated Palms Down Wrist Curl",,5.000,11,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Bench Press",,12.500,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Bench Press",,17.500,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Bench Press",,20.000,6,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Seated Shoulder Press",,10.000,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Seated Shoulder Press",,12.500,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Seated Shoulder Press",,12.500,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Incline Bench Press",,12.500,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Incline Bench Press",,15.000,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Incline Bench Press",,15.000,14,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Cable Crossover",,5.000,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Cable Crossover",,7.500,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Cable Crossover",,7.500,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Triceps Pushdown",,20.000,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Triceps Pushdown",,25.000,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Triceps Pushdown",,25.000,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Overhead Triceps Extension",,15.000,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Overhead Triceps Extension",,20.000,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Overhead Triceps Extension",,20.000,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Tricep Extension (Single Arm)",,5.000,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Tricep Extension (Single Arm)",,5.000,10,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Tricep Extension (Single Arm)",,5.000,11,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Lateral Raise",,2.500,15,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Lateral Raise",,2.500,18,0,0,NORMAL_SET
Push,"2024-04-17 13:26:41",01:38:00,"Lateral Raise",,5.000,4,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Pull up",,0.000,8,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Pull up",,0.000,5,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Cable Wide-Grip Lat Pulldown ",,22.680,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Cable Wide-Grip Lat Pulldown ",,22.680,13,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Cable Wide-Grip Lat Pulldown ",,31.751,11,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"seated row",,55.000,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"seated row",,70.000,12,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"seated row",,75.000,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Face Pull (Cable)",,35.000,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Face Pull (Cable)",,45.000,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Face Pull (Cable)",,45.000,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"EZ-bar Drag Bicep Curl",,3.750,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"EZ-bar Drag Bicep Curl",,5.000,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"EZ-bar Drag Bicep Curl",,5.000,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Dumbbell Incline Curl ",,5.000,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Dumbbell Incline Curl ",,5.000,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Dumbbell Incline Curl ",,7.500,5,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Seated Palms Up Wrist Curl",,10.000,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Seated Palms Up Wrist Curl",,12.500,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Seated Palms Up Wrist Curl",,12.500,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Seated Palms Down Wrist Curl",,3.000,10,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Seated Palms Down Wrist Curl",,5.000,8,0,0,NORMAL_SET
Pull,"2024-04-14 14:10:19",01:48:00,"Seated Palms Down Wrist Curl",,5.000,8,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Bench Press",,10.000,10,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Bench Press",,15.000,10,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Bench Press",,17.500,8,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Seated Shoulder Press",,10.000,10,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Seated Shoulder Press",,12.500,9,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Seated Shoulder Press",,12.500,7,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Incline Bench Press",,12.500,10,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Incline Bench Press",,15.000,8,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Incline Bench Press",,15.000,7,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Cable Crossover",,5.000,10,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Cable Crossover",,5.000,10,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Cable Crossover",,5.000,10,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Triceps Pushdown",,20.000,10,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Triceps Pushdown",,25.000,10,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Triceps Pushdown",,25.000,12,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Overhead Triceps Extension",,15.000,10,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Overhead Triceps Extension",,20.000,7,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Overhead Triceps Extension",,20.000,6,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Tricep Extension (Single Arm)",,2.500,10,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Tricep Extension (Single Arm)",,5.000,8,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Tricep Extension (Single Arm)",,5.000,7,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Lateral Raise",,2.500,15,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Lateral Raise",,2.500,18,0,0,NORMAL_SET
Push,"2024-04-13 14:26:58",01:31:00,"Lateral Raise",,2.500,16,0,0,NORMAL_SET
Legs,"2024-04-12 14:31:20",01:18:00,Deadlift,,10.000,8,0,0,NORMAL_SET
Legs,"2024-04-12 14:31:20",01:18:00,Deadlift,,10.000,8,0,0,NORMAL_SET
Pull,"2024-04-11 15:10:37",01:20:00,"Pull up",,0.000,7,0,0,NORMAL_SET
Pull,"2024-04-11 15:10:37",01:20:00,"Pull up",,0.000,7,0,0,NORMAL_SET
Pull,"2024-04-11 15:10:37",01:20:00,"Cable Wide-Grip Lat Pulldown ",,22.680,10,0,0,NORMAL_SET
Pull,"2024-04-11 15:10:37",01:20:00,"Cable Wide-Grip Lat Pulldown ",,27.216,10,0,0,NORMAL_SET
Pull,"2024-04-11 15:10:37",01:20:00,"Cable Wide-Grip Lat Pulldown ",,31.751,8,0,0,NORMAL_SET
