Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-02-08 18:05:11,"Pull",1h 38m,"Lat Pulldown (Cable)",3,31.75,10.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Seated Row (Cable)",1,60.0,10.0,0,0.0,"",,
2024-02-08 18:05:11,"Pull",1h 38m,"Seated Row (Cable)",2,75.0,10.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Seated Row (Cable)",3,75.0,11.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Face Pull (Cable)",1,35.0,10.0,0,0.0,"",,
2024-02-08 18:05:11,"Pull",1h 38m,"Face Pull (Cable)",2,50.0,12.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Face Pull (Cable)",3,55.0,10.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Bicep Curl (Barbell)",1,6.25,10.0,0,0.0,"",,
2024-02-08 18:05:11,"Pull",1h 38m,"Bicep Curl (Barbell)",2,7.5,10.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Bicep Curl (Barbell)",3,7.5,10.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Incline Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-02-08 18:05:11,"Pull",1h 38m,"Incline Curl (Dumbbell)",2,7.5,5.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Incline Curl (Dumbbell)",3,7.5,7.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Seated Palms Up Wrist Curl (Dumbbell)",1,7.5,10.0,0,0.0,"",,
2024-02-08 18:05:11,"Pull",1h 38m,"Seated Palms Up Wrist Curl (Dumbbell)",2,15.0,13.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Seated Palms Up Wrist Curl (Dumbbell)",3,15.0,10.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-02-08 18:05:11,"Pull",1h 38m,"Seated Palms Down Wrist Curl",2,5.0,12.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Seated Palms Down Wrist Curl",3,5.0,13.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Bench Press (Barbell)",1,12.5,10.0,0,0.0,"","add pec deck?",
2024-02-12 19:44:48,"Push",1h 26m,"Bench Press (Barbell)",2,17.5,10.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Bench Press (Barbell)",3,20.0,6.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Shoulder Press (Machine)",1,10.0,10.0,0,0.0,"",,
2024-02-12 19:44:48,"Push",1h 26m,"Shoulder Press (Machine)",2,15.0,9.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Shoulder Press (Machine)",3,15.0,7.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Incline Bench Press (Dumbbell)",1,15.0,10.0,0,0.0,"change to smith machine?\ntry 20 degrees",,
2024-02-12 19:44:48,"Push",1h 26m,"Incline Bench Press (Dumbbell)",2,17.5,7.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Incline Bench Press (Dumbbell)",3,17.5,8.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Cable Crossover",1,5.0,10.0,0,0.0,"make sure the arms are extended at the back and chest is stretched\nheight 15 change height to above and target upper chest",,
2024-02-12 19:44:48,"Push",1h 26m,"Cable Crossover",2,7.5,10.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Cable Crossover",3,10.0,8.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-02-12 19:44:48,"Push",1h 26m,"Triceps Extension",2,30.0,8.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Triceps Extension",3,30.0,8.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Triceps Extension (Cable)",1,20.0,10.0,0,0.0,"height 13",,
2024-02-12 19:44:48,"Push",1h 26m,"Triceps Extension (Cable)",2,25.0,7.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Triceps Extension (Cable)",3,25.0,8.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Tricep Extension (Single Arm)",1,5.0,10.0,0,0.0,"",,
2024-02-12 19:44:48,"Push",1h 26m,"Tricep Extension (Single Arm)",2,7.5,10.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Tricep Extension (Single Arm)",3,7.5,10.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Lateral Raise (Cable)",1,2.5,15.0,0,0.0,"increase reps",,
2024-02-12 19:44:48,"Push",1h 26m,"Lateral Raise (Cable)",2,2.5,18.0,0,0.0,,,
2024-02-12 19:44:48,"Push",1h 26m,"Lateral Raise (Cable)",3,5.0,7.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Pull Up",1,0,7.0,0,0.0,"","",
2024-02-14 19:24:15,"Pull",1h 28m,"Pull Up",2,0,6.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-02-14 19:24:15,"Pull",1h 28m,"Lat Pulldown (Cable)",2,31.75,11.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Lat Pulldown (Cable)",3,31.75,10.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Seated Row (Cable)",1,60.0,10.0,0,0.0,"",,
2024-02-14 19:24:15,"Pull",1h 28m,"Seated Row (Cable)",2,75.0,10.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Seated Row (Cable)",3,75.0,12.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Face Pull (Cable)",1,35.0,10.0,0,0.0,"",,
2024-02-14 19:24:15,"Pull",1h 28m,"Face Pull (Cable)",2,50.0,12.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Face Pull (Cable)",3,55.0,10.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Bicep Curl (Barbell)",1,6.25,10.0,0,0.0,"",,
2024-02-14 19:24:15,"Pull",1h 28m,"Bicep Curl (Barbell)",2,7.5,10.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Bicep Curl (Barbell)",3,7.5,10.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Incline Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-02-14 19:24:15,"Pull",1h 28m,"Incline Curl (Dumbbell)",2,7.5,11.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Incline Curl (Dumbbell)",3,7.5,10.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Seated Palms Up Wrist Curl (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2024-02-14 19:24:15,"Pull",1h 28m,"Seated Palms Up Wrist Curl (Dumbbell)",2,15.0,13.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Seated Palms Up Wrist Curl (Dumbbell)",3,15.0,10.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-02-14 19:24:15,"Pull",1h 28m,"Seated Palms Down Wrist Curl",2,5.0,13.0,0,0.0,,,
2024-02-14 19:24:15,"Pull",1h 28m,"Seated Palms Down Wrist Curl",3,5.0,13.0,0,0.0,,,
2024-02-15 16:16:39,"Legs",48m,"Squat (Smith Machine)",1,17.5,10.0,0,0.0,"pause for a bit because of lower back pain","",
2024-02-15 16:16:39,"Legs",48m,"Seated Leg Press (Machine)",1,90.0,10.0,0,0.0,"",,
2024-02-15 16:16:39,"Legs",48m,"Seated Leg Press (Machine)",2,140.0,10.0,0,0.0,,,
2024-02-15 16:16:39,"Legs",48m,"Seated Leg Press (Machine)",3,150.0,10.0,0,0.0,,,
2024-02-15 16:16:39,"Legs",48m,"Leg Extension (Machine)",1,90.0,10.0,0,0.0,"",,
2024-02-15 16:16:39,"Legs",48m,"Leg Extension (Machine)",2,130.0,10.0,0,0.0,,,
2024-02-15 16:16:39,"Legs",48m,"Leg Extension (Machine)",3,150.0,10.0,0,0.0,,,
2024-02-15 16:16:39,"Legs",48m,"Seated Leg Curl (Machine)",1,90.0,10.0,0,0.0,"",,
2024-02-15 16:16:39,"Legs",48m,"Seated Leg Curl (Machine)",2,110.0,10.0,0,0.0,,,
2024-02-15 16:16:39,"Legs",48m,"Seated Leg Curl (Machine)",3,130.0,10.0,0,0.0,,,
2024-02-15 16:16:39,"Legs",48m,"Standing Calf Raise (Barbell)",1,22.5,10.0,0,0.0,"",,
2024-02-15 16:16:39,"Legs",48m,"Standing Calf Raise (Barbell)",2,32.5,10.0,0,0.0,,,
2024-02-15 16:16:39,"Legs",48m,"Standing Calf Raise (Barbell)",3,37.5,12.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Bench Press (Barbell)",1,10.0,10.0,0,0.0,"","add pec deck?",
2024-02-16 15:52:37,"Push",1h 23m,"Bench Press (Barbell)",2,17.5,10.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Bench Press (Barbell)",3,20.0,8.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Shoulder Press (Machine)",1,10.0,10.0,0,0.0,"",,
2024-02-16 15:52:37,"Push",1h 23m,"Shoulder Press (Machine)",2,15.0,9.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Shoulder Press (Machine)",3,15.0,11.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Incline Bench Press (Dumbbell)",1,15.0,10.0,0,0.0,"change to smith machine?\ntry 20 degrees",,
2024-02-16 15:52:37,"Push",1h 23m,"Incline Bench Press (Dumbbell)",2,17.5,9.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Incline Bench Press (Dumbbell)",3,17.5,9.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Cable Crossover",1,5.0,10.0,0,0.0,"make sure the arms are extended at the back and chest is stretched\nheight 15 change height to above and target upper chest",,
2024-02-16 15:52:37,"Push",1h 23m,"Cable Crossover",2,7.5,10.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Cable Crossover",3,10.0,14.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-02-16 15:52:37,"Push",1h 23m,"Triceps Extension",2,30.0,10.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Triceps Extension",3,30.0,8.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Triceps Extension (Cable)",1,20.0,10.0,0,0.0,"height 13",,
2024-02-16 15:52:37,"Push",1h 23m,"Triceps Extension (Cable)",2,25.0,6.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Triceps Extension (Cable)",3,25.0,10.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Tricep Extension (Single Arm)",1,5.0,10.0,0,0.0,"",,
2024-02-16 15:52:37,"Push",1h 23m,"Tricep Extension (Single Arm)",2,7.5,8.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Tricep Extension (Single Arm)",3,7.5,8.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Lateral Raise (Cable)",1,2.5,18.0,0,0.0,"increase reps",,
2024-02-16 15:52:37,"Push",1h 23m,"Lateral Raise (Cable)",2,2.5,10.0,0,0.0,,,
2024-02-16 15:52:37,"Push",1h 23m,"Lateral Raise (Cable)",3,5.0,8.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Pull Up",1,0,8.0,0,0.0,"","",
2024-02-17 17:18:27,"Pull",1h 30m,"Pull Up",2,0,6.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-02-17 17:18:27,"Pull",1h 30m,"Lat Pulldown (Cable)",2,31.75,13.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Lat Pulldown (Cable)",3,36.29,8.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Seated Row (Cable)",1,60.0,10.0,0,0.0,"",,
2024-02-17 17:18:27,"Pull",1h 30m,"Seated Row (Cable)",2,75.0,13.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Seated Row (Cable)",3,75.0,11.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Face Pull (Cable)",1,35.0,10.0,0,0.0,"",,
2024-02-17 17:18:27,"Pull",1h 30m,"Face Pull (Cable)",2,55.0,10.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Face Pull (Cable)",3,55.0,10.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Bicep Curl (Barbell)",1,5.0,10.0,0,0.0,"",,
2024-02-17 17:18:27,"Pull",1h 30m,"Bicep Curl (Barbell)",2,7.5,10.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Bicep Curl (Barbell)",3,7.5,12.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Incline Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-02-17 17:18:27,"Pull",1h 30m,"Incline Curl (Dumbbell)",2,7.5,10.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Incline Curl (Dumbbell)",3,7.5,8.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Seated Palms Up Wrist Curl (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2024-02-17 17:18:27,"Pull",1h 30m,"Seated Palms Up Wrist Curl (Dumbbell)",2,15.0,13.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Seated Palms Up Wrist Curl (Dumbbell)",3,15.0,15.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-02-17 17:18:27,"Pull",1h 30m,"Seated Palms Down Wrist Curl",2,5.0,13.0,0,0.0,,,
2024-02-17 17:18:27,"Pull",1h 30m,"Seated Palms Down Wrist Curl",3,5.0,13.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Bench Press (Barbell)",1,12.5,10.0,0,0.0,"","add pec deck?",
2024-02-24 17:46:13,"Push",1h 20m,"Bench Press (Barbell)",2,17.5,8.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Bench Press (Barbell)",3,17.5,7.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Shoulder Press (Machine)",1,10.0,10.0,0,0.0,"",,
2024-02-24 17:46:13,"Push",1h 20m,"Shoulder Press (Machine)",2,12.5,9.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Shoulder Press (Machine)",3,12.5,6.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Incline Bench Press (Dumbbell)",1,12.5,10.0,0,0.0,"change to smith machine?\ntry 20 degrees",,
2024-02-24 17:46:13,"Push",1h 20m,"Incline Bench Press (Dumbbell)",2,15.0,10.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Incline Bench Press (Dumbbell)",3,17.5,6.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Cable Crossover",1,7.5,10.0,0,0.0,"make sure the arms are extended at the back and chest is stretched\nheight 15 change height to above and target upper chest",,
2024-02-24 17:46:13,"Push",1h 20m,"Cable Crossover",2,7.5,10.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Cable Crossover",3,7.5,10.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-02-24 17:46:13,"Push",1h 20m,"Triceps Extension",2,30.0,10.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Triceps Extension",3,30.0,10.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Triceps Extension (Cable)",1,20.0,10.0,0,0.0,"height 13",,
2024-02-24 17:46:13,"Push",1h 20m,"Triceps Extension (Cable)",2,25.0,7.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Triceps Extension (Cable)",3,25.0,7.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Tricep Extension (Single Arm)",1,5.0,10.0,0,0.0,"",,
2024-02-24 17:46:13,"Push",1h 20m,"Tricep Extension (Single Arm)",2,5.0,10.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Tricep Extension (Single Arm)",3,5.0,15.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Lateral Raise (Cable)",1,5.0,8.0,0,0.0,"increase reps",,
2024-02-24 17:46:13,"Push",1h 20m,"Lateral Raise (Cable)",2,5.0,10.0,0,0.0,,,
2024-02-24 17:46:13,"Push",1h 20m,"Lateral Raise (Cable)",3,5.0,11.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Pull Up",1,0,8.0,0,0.0,"","",
2024-03-22 16:01:48,"Pull",1h 22m,"Pull Up",2,0,7.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-03-22 16:01:48,"Pull",1h 22m,"Lat Pulldown (Cable)",2,22.68,13.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Lat Pulldown (Cable)",3,31.75,8.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Seated Row (Cable)",1,50.0,10.0,0,0.0,"",,
2024-03-22 16:01:48,"Pull",1h 22m,"Seated Row (Cable)",2,60.0,10.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Seated Row (Cable)",3,70.0,10.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Face Pull (Cable)",1,30.0,10.0,0,0.0,"",,
2024-03-22 16:01:48,"Pull",1h 22m,"Face Pull (Cable)",2,40.0,10.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Face Pull (Cable)",3,45.0,10.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Bicep Curl (Barbell)",1,3.75,10.0,0,0.0,"",,
2024-03-22 16:01:48,"Pull",1h 22m,"Bicep Curl (Barbell)",2,5.0,10.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Bicep Curl (Barbell)",3,5.0,10.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Incline Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-03-22 16:01:48,"Pull",1h 22m,"Incline Curl (Dumbbell)",2,5.0,10.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Incline Curl (Dumbbell)",3,5.0,9.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Seated Palms Up Wrist Curl (Dumbbell)",1,7.5,10.0,0,0.0,"",,
2024-03-22 16:01:48,"Pull",1h 22m,"Seated Palms Up Wrist Curl (Dumbbell)",2,10.0,10.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Seated Palms Up Wrist Curl (Dumbbell)",3,12.5,12.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-03-22 16:01:48,"Pull",1h 22m,"Seated Palms Down Wrist Curl",2,5.0,8.0,0,0.0,,,
2024-03-22 16:01:48,"Pull",1h 22m,"Seated Palms Down Wrist Curl",3,5.0,6.0,0,0.0,,,
2024-03-23 16:05:55,"Legs",1h 7m,"Squat (Smith Machine)",1,15.0,10.0,0,0.0,"replace with goblet squats or something else","",
2024-03-23 16:05:55,"Legs",1h 7m,"Squat (Smith Machine)",2,22.5,10.0,0,0.0,,,
2024-03-23 16:05:55,"Legs",1h 7m,"Deadlift (Barbell)",1,10.0,8.0,0,0.0,"",,
2024-03-23 16:05:55,"Legs",1h 7m,"Deadlift (Barbell)",2,10.0,8.0,0,0.0,,,
2024-03-23 16:05:55,"Legs",1h 7m,"Deadlift (Barbell)",3,10.0,8.0,0,0.0,,,
2024-03-23 16:05:55,"Legs",1h 7m,"Seated Leg Press (Machine)",1,80.0,15.0,0,0.0,"",,
2024-03-23 16:05:55,"Legs",1h 7m,"Seated Leg Press (Machine)",2,120.0,10.0,0,0.0,,,
2024-03-23 16:05:55,"Legs",1h 7m,"Seated Leg Press (Machine)",3,130.0,10.0,0,0.0,,,
2024-03-23 16:05:55,"Legs",1h 7m,"Leg Extension (Machine)",1,70.0,10.0,0,0.0,"",,
2024-03-23 16:05:55,"Legs",1h 7m,"Leg Extension (Machine)",2,90.0,10.0,0,0.0,,,
2024-03-23 16:05:55,"Legs",1h 7m,"Leg Extension (Machine)",3,120.0,10.0,0,0.0,,,
2024-03-23 16:05:55,"Legs",1h 7m,"Seated Leg Curl (Machine)",1,70.0,10.0,0,0.0,"",,
2024-03-23 16:05:55,"Legs",1h 7m,"Seated Leg Curl (Machine)",2,100.0,10.0,0,0.0,,,
2024-03-23 16:05:55,"Legs",1h 7m,"Seated Leg Curl (Machine)",3,120.0,10.0,0,0.0,,,
2024-03-23 16:05:55,"Legs",1h 7m,"Standing Calf Raise (Barbell)",1,15.0,10.0,0,0.0,"",,
2024-03-23 16:05:55,"Legs",1h 7m,"Standing Calf Raise (Barbell)",2,22.5,10.0,0,0.0,,,
2024-03-23 16:05:55,"Legs",1h 7m,"Standing Calf Raise (Barbell)",3,32.5,10.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Bench Press (Barbell)",1,10.0,10.0,0,0.0,"","add pec deck?",
2024-03-24 16:34:13,"Push",1h 29m,"Bench Press (Barbell)",2,15.0,10.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Bench Press (Barbell)",3,17.5,8.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Shoulder Press (Machine)",1,7.5,10.0,0,0.0,"should i keep back straight?",,
2024-03-24 16:34:13,"Push",1h 29m,"Shoulder Press (Machine)",2,10.0,10.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Shoulder Press (Machine)",3,12.5,10.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Incline Bench Press (Dumbbell)",1,12.5,10.0,0,0.0,"change to smith machine?\ntry 20 degrees",,
2024-03-24 16:34:13,"Push",1h 29m,"Incline Bench Press (Dumbbell)",2,15.0,10.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Incline Bench Press (Dumbbell)",3,15.0,12.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Cable Crossover",1,5.0,10.0,0,0.0,"make sure the arms are extended at the back and chest is stretched\nslow down and keep tension\nheight 15 change height to above and target upper chest",,
2024-03-24 16:34:13,"Push",1h 29m,"Cable Crossover",2,5.0,10.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Cable Crossover",3,5.0,10.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-03-24 16:34:13,"Push",1h 29m,"Triceps Extension",2,25.0,8.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Triceps Extension",3,25.0,8.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Triceps Extension (Cable)",1,15.0,10.0,0,0.0,"height 13\ntry going heavy from first set because i’m already warm with triceps from the previous exercise?",,
2024-03-24 16:34:13,"Push",1h 29m,"Triceps Extension (Cable)",2,20.0,10.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Triceps Extension (Cable)",3,20.0,10.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Tricep Extension (Single Arm)",1,5.0,9.0,0,0.0,"change to kickbacks?",,
2024-03-24 16:34:13,"Push",1h 29m,"Tricep Extension (Single Arm)",2,5.0,7.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Tricep Extension (Single Arm)",3,5.0,7.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Lateral Raise (Cable)",1,2.5,15.0,0,0.0,"increase reps",,
2024-03-24 16:34:13,"Push",1h 29m,"Lateral Raise (Cable)",2,5.0,7.0,0,0.0,,,
2024-03-24 16:34:13,"Push",1h 29m,"Lateral Raise (Cable)",3,2.5,18.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Bench Press (Barbell)",1,10.0,10.0,0,0.0,"","add pec deck?",
2024-04-04 15:58:23,"Push",1h 41m,"Bench Press (Barbell)",2,15.0,10.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Bench Press (Barbell)",3,17.5,8.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Shoulder Press (Machine)",1,7.5,10.0,0,0.0,"",,
2024-04-04 15:58:23,"Push",1h 41m,"Shoulder Press (Machine)",2,10.0,10.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Shoulder Press (Machine)",3,12.5,10.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Incline Bench Press (Dumbbell)",1,12.5,10.0,0,0.0,"",,
2024-04-04 15:58:23,"Push",1h 41m,"Incline Bench Press (Dumbbell)",2,15.0,10.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Incline Bench Press (Dumbbell)",3,15.0,8.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Cable Crossover",1,5.0,10.0,0,0.0,"make sure the arms are extended at the back and chest is stretched\nheight 15 change height to above and target upper chest",,
2024-04-04 15:58:23,"Push",1h 41m,"Cable Crossover",2,5.0,10.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Cable Crossover",3,5.0,10.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-04-04 15:58:23,"Push",1h 41m,"Triceps Extension",2,25.0,10.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Triceps Extension",3,25.0,9.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Triceps Extension (Cable)",1,15.0,10.0,0,0.0,"height 13",,
2024-04-04 15:58:23,"Push",1h 41m,"Triceps Extension (Cable)",2,20.0,6.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Triceps Extension (Cable)",3,20.0,10.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Tricep Extension (Single Arm)",1,2.5,10.0,0,0.0,"",,
2024-04-04 15:58:23,"Push",1h 41m,"Tricep Extension (Single Arm)",2,5.0,7.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Tricep Extension (Single Arm)",3,5.0,9.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Lateral Raise (Cable)",1,2.5,15.0,0,0.0,"increase reps",,
2024-04-04 15:58:23,"Push",1h 41m,"Lateral Raise (Cable)",2,2.5,18.0,0,0.0,,,
2024-04-04 15:58:23,"Push",1h 41m,"Lateral Raise (Cable)",3,2.5,18.0,0,0.0,,,
